Userid,register_time,country,,,,
61226,3/16/17,VN,,,,
61231,3/4/17,VN,,,,
61238,5/8/17,PH,,,,
61246,2/16/17,PH,,,,
61252,1/30/17,SG,,,,
61256,5/17/17,TH,,,,
61264,3/13/17,PH,,,,
61274,1/18/17,ID,,,,
61279,3/22/17,TH,,,,
61288,1/14/17,TH,,,,
61297,5/8/17,SG,,,,
61303,5/15/17,TH,,,,
61305,1/9/17,MY,,,,
61309,5/28/17,PH,,,,
61316,4/30/17,PH,,,,
61326,1/27/17,TH,,,,
61332,4/3/17,ID,,,,
61341,2/11/17,MY,,,,
61344,4/5/17,PH,,,,
61352,5/1/17,ID,,,,
61360,3/31/17,VN,,,,
61363,2/22/17,MY,,,,
61364,2/10/17,PH,,,,
61373,5/29/17,MY,,,,
61382,3/31/17,TW,,,,
61391,5/26/17,VN,,,,
61398,2/11/17,VN,,,,
61403,5/20/17,SG,,,,
61409,5/26/17,TW,,,,
61414,1/26/17,VN,,,,
61417,5/9/17,ID,,,,
61425,5/28/17,PH,,,,
61435,3/3/17,TH,,,,
61440,4/11/17,TW,,,,
61441,2/22/17,PH,,,,
61451,5/8/17,SG,,,,
61461,4/12/17,MY,,,,
61466,4/13/17,TH,,,,
61475,1/23/17,SG,,,,
61484,4/15/17,SG,,,,
61485,1/6/17,TH,,,,
61491,5/4/17,TW,,,,
61496,5/6/17,PH,,,,
61504,3/7/17,MY,,,,
61511,5/16/17,TW,,,,
61515,1/22/17,PH,,,,
61521,4/8/17,TH,,,,
61522,5/9/17,VN,,,,
61530,2/3/17,MY,,,,
61531,5/27/17,TH,,,,
61537,5/17/17,PH,,,,
61542,5/9/17,VN,,,,
61543,5/19/17,SG,,,,
61544,5/2/17,TH,,,,
61552,2/6/17,TW,,,,
61560,5/21/17,TW,,,,
61567,1/3/17,VN,,,,
61575,1/17/17,SG,,,,
61578,1/9/17,TW,,,,
61584,3/11/17,VN,,,,
61591,4/28/17,MY,,,,
61597,4/18/17,ID,,,,
61599,5/11/17,ID,,,,
61605,1/27/17,SG,,,,
61606,5/28/17,TW,,,,
61616,1/2/17,ID,,,,
61618,4/19/17,TH,,,,
61621,5/26/17,MY,,,,
61622,1/17/17,MY,,,,
61628,2/15/17,MY,,,,
61631,4/29/17,TW,,,,
61635,1/31/17,TH,,,,
61637,5/30/17,PH,,,,
61647,2/16/17,SG,,,,
61654,2/27/17,ID,,,,
61664,3/28/17,ID,,,,
61669,2/19/17,TW,,,,
61677,4/26/17,MY,,,,
61678,6/1/17,VN,,,,
61679,1/14/17,MY,,,,
61689,5/23/17,ID,,,,
61692,5/11/17,VN,,,,
61694,5/16/17,VN,,,,
61699,5/23/17,SG,,,,
61702,2/9/17,VN,,,,
61705,5/8/17,MY,,,,
61710,3/29/17,SG,,,,
61720,4/21/17,TW,,,,
61726,2/20/17,TW,,,,
61728,4/19/17,PH,,,,
61732,1/14/17,SG,,,,
61735,3/17/17,VN,,,,
61738,3/18/17,TW,,,,
61744,4/5/17,ID,,,,
61745,3/4/17,VN,,,,
61746,5/18/17,VN,,,,
61756,4/26/17,MY,,,,
61757,1/29/17,TW,,,,
61759,1/31/17,MY,,,,
61766,2/25/17,TH,,,,
61774,3/29/17,VN,,,,
61780,1/31/17,MY,,,,
61784,6/1/17,TH,,,,
61790,3/26/17,SG,,,,
61795,4/5/17,ID,,,,
61797,1/4/17,VN,,,,
61800,5/30/17,TW,,,,
61809,3/3/17,TH,,,,
61810,3/24/17,TW,,,,
61812,2/27/17,ID,,,,
61820,2/25/17,SG,,,,
61828,4/24/17,ID,,,,
61831,3/13/17,ID,,,,
61836,1/18/17,VN,,,,
61839,2/14/17,ID,,,,
61846,3/11/17,ID,,,,
61851,2/10/17,MY,,,,
61860,2/21/17,VN,,,,
61870,2/10/17,SG,,,,
61871,1/23/17,PH,,,,
61874,5/21/17,VN,,,,
61882,3/1/17,MY,,,,
61888,5/23/17,MY,,,,
61898,1/3/17,MY,,,,
61905,2/6/17,ID,,,,
61909,5/28/17,SG,,,,
61916,1/18/17,ID,,,,
61917,5/30/17,MY,,,,
61923,5/6/17,PH,,,,
61929,4/26/17,PH,,,,
61936,5/25/17,PH,,,,
61943,3/19/17,TW,,,,
61949,4/9/17,TH,,,,
61951,3/31/17,TW,,,,
61952,2/20/17,SG,,,,
61959,2/10/17,ID,,,,
61969,1/25/17,PH,,,,
61970,5/15/17,PH,,,,
61980,4/16/17,ID,,,,
61981,1/12/17,TW,,,,
61985,2/18/17,TW,,,,
61993,5/13/17,TW,,,,
61996,3/4/17,VN,,,,
61998,1/26/17,PH,,,,
62001,2/18/17,VN,,,,
62005,2/22/17,MY,,,,
62006,4/16/17,MY,,,,
62011,4/14/17,TH,,,,
62020,3/24/17,ID,,,,
62022,3/26/17,TH,,,,
62028,3/13/17,ID,,,,
62029,2/5/17,MY,,,,
62032,3/21/17,SG,,,,
62035,2/11/17,VN,,,,
62036,5/5/17,PH,,,,
62046,5/12/17,MY,,,,
62052,4/4/17,PH,,,,
62056,5/19/17,PH,,,,
62061,3/11/17,MY,,,,
62070,2/15/17,ID,,,,
62074,3/11/17,TW,,,,
62078,1/29/17,PH,,,,
62086,5/16/17,TW,,,,
62096,3/25/17,ID,,,,
62102,5/30/17,MY,,,,
62107,4/28/17,TH,,,,
62112,2/15/17,TW,,,,
62119,1/4/17,SG,,,,
62124,1/4/17,ID,,,,
62131,1/6/17,PH,,,,
62137,4/27/17,TW,,,,
62142,6/1/17,SG,,,,
62151,3/3/17,SG,,,,
62160,1/8/17,VN,,,,
62163,5/20/17,TH,,,,
62166,3/14/17,ID,,,,
62170,1/30/17,ID,,,,
62173,4/29/17,ID,,,,
62180,4/21/17,SG,,,,
62184,4/9/17,SG,,,,
62193,4/8/17,ID,,,,
62196,4/29/17,TW,,,,
62205,4/13/17,TW,,,,
62209,1/27/17,SG,,,,
62218,2/21/17,TW,,,,
62225,3/10/17,TW,,,,
62229,3/4/17,SG,,,,
62236,5/8/17,VN,,,,
62238,3/7/17,SG,,,,
62246,3/9/17,TW,,,,
62252,2/10/17,PH,,,,
62257,1/13/17,TW,,,,
62266,3/7/17,PH,,,,
62271,3/28/17,PH,,,,
62272,5/21/17,TH,,,,
62276,4/16/17,ID,,,,
62281,4/10/17,ID,,,,
62288,1/2/17,TH,,,,
62291,1/12/17,PH,,,,
62298,2/7/17,VN,,,,
62299,4/10/17,VN,,,,
62309,4/30/17,VN,,,,
62318,5/31/17,MY,,,,
62322,1/7/17,TW,,,,
62330,2/1/17,SG,,,,
62339,4/6/17,VN,,,,
62345,1/10/17,ID,,,,
62352,5/11/17,PH,,,,
62359,2/11/17,TH,,,,
62363,4/19/17,MY,,,,
62372,3/20/17,MY,,,,
62376,3/8/17,PH,,,,
62382,4/15/17,SG,,,,
62386,1/24/17,ID,,,,
62389,5/29/17,SG,,,,
62398,3/27/17,VN,,,,
62406,6/1/17,TH,,,,
62413,2/12/17,VN,,,,
62423,2/9/17,PH,,,,
62425,1/2/17,SG,,,,
62435,1/2/17,ID,,,,
62436,4/10/17,TH,,,,
62439,5/3/17,TW,,,,
62443,5/24/17,VN,,,,
62451,3/26/17,SG,,,,
62455,5/22/17,TW,,,,
62465,6/1/17,PH,,,,
62466,2/4/17,TH,,,,
62468,3/17/17,TW,,,,
62478,5/5/17,ID,,,,
62482,4/16/17,TW,,,,
62483,3/9/17,TW,,,,
62484,4/1/17,TW,,,,
62492,5/12/17,MY,,,,
62499,3/7/17,PH,,,,
62506,5/16/17,PH,,,,
62508,3/10/17,TH,,,,
62509,5/12/17,SG,,,,
62518,1/20/17,PH,,,,
62523,3/13/17,PH,,,,
62525,4/21/17,TH,,,,
62530,1/12/17,ID,,,,
62538,5/12/17,PH,,,,
62539,3/1/17,VN,,,,
62545,2/1/17,PH,,,,
62551,4/26/17,SG,,,,
62555,4/17/17,SG,,,,
62562,5/11/17,TH,,,,
62572,1/28/17,TW,,,,
62579,5/24/17,VN,,,,
62580,2/7/17,PH,,,,
62589,5/23/17,PH,,,,
62599,1/25/17,TW,,,,
62606,1/19/17,ID,,,,
62616,1/25/17,SG,,,,
62621,2/8/17,ID,,,,
62622,4/17/17,SG,,,,
62624,5/27/17,MY,,,,
62626,1/20/17,ID,,,,
62629,3/18/17,SG,,,,
62638,1/21/17,MY,,,,
62644,5/21/17,MY,,,,
62651,3/29/17,TW,,,,
62656,3/5/17,MY,,,,
62666,3/10/17,TW,,,,
62676,5/31/17,MY,,,,
62685,1/13/17,MY,,,,
62695,4/24/17,VN,,,,
62698,5/31/17,TH,,,,
62708,5/13/17,SG,,,,
62711,3/19/17,PH,,,,
62720,3/22/17,PH,,,,
62728,5/18/17,VN,,,,
62730,3/11/17,TH,,,,
62737,5/27/17,TH,,,,
62742,4/9/17,TW,,,,
62750,5/14/17,PH,,,,
62758,3/12/17,SG,,,,
62764,3/21/17,TW,,,,
62768,1/18/17,TW,,,,
62778,4/19/17,ID,,,,
62781,5/4/17,VN,,,,
62791,2/3/17,VN,,,,
62792,5/9/17,SG,,,,
62794,1/12/17,TH,,,,
62795,1/14/17,MY,,,,
62804,1/15/17,SG,,,,
62812,2/27/17,VN,,,,
62817,5/22/17,ID,,,,
62827,1/2/17,TH,,,,
62837,5/21/17,ID,,,,
62846,2/6/17,PH,,,,
62852,3/10/17,VN,,,,
62862,2/1/17,TW,,,,
62869,2/23/17,TH,,,,
62879,2/8/17,TH,,,,
62883,2/27/17,TW,,,,
62890,5/8/17,PH,,,,
62893,2/12/17,VN,,,,
62896,2/7/17,SG,,,,
62900,3/27/17,TH,,,,
62906,4/21/17,MY,,,,
62912,3/31/17,SG,,,,
62916,3/4/17,MY,,,,
62917,1/8/17,TH,,,,
62922,2/5/17,TH,,,,
62924,2/4/17,PH,,,,
62927,1/3/17,VN,,,,
62930,3/6/17,TH,,,,
62931,5/20/17,SG,,,,
62938,6/1/17,SG,,,,
62948,5/5/17,ID,,,,
62955,4/30/17,MY,,,,
62957,5/17/17,PH,,,,
62960,1/3/17,PH,,,,
62968,5/8/17,TW,,,,
62977,4/5/17,PH,,,,
62987,4/2/17,TH,,,,
62993,3/2/17,ID,,,,
62996,4/29/17,TH,,,,
63002,4/12/17,SG,,,,
63003,2/3/17,TH,,,,
63009,3/26/17,VN,,,,
63012,4/8/17,MY,,,,
63022,5/1/17,SG,,,,
63024,2/18/17,TW,,,,
63025,3/21/17,SG,,,,
63033,1/12/17,SG,,,,
63043,3/7/17,VN,,,,
63046,3/31/17,TH,,,,
63053,3/7/17,TH,,,,
63059,5/19/17,TW,,,,
63062,3/8/17,MY,,,,
63064,2/19/17,ID,,,,
63074,3/7/17,TW,,,,
63075,2/16/17,SG,,,,
63077,2/4/17,PH,,,,
63087,2/3/17,MY,,,,
63095,2/25/17,PH,,,,
63097,4/23/17,VN,,,,
63103,4/12/17,MY,,,,
63105,1/23/17,MY,,,,
63113,5/20/17,VN,,,,
63122,2/28/17,TW,,,,
63132,3/17/17,TW,,,,
63137,5/18/17,VN,,,,
63143,1/18/17,PH,,,,
63148,4/10/17,TH,,,,
63155,3/22/17,TH,,,,
63156,2/20/17,MY,,,,
63163,5/28/17,SG,,,,
63169,2/16/17,TW,,,,
63179,4/1/17,TW,,,,
63182,4/15/17,ID,,,,
63186,1/4/17,MY,,,,
63190,1/26/17,PH,,,,
63191,2/13/17,PH,,,,
63200,4/21/17,MY,,,,
63207,5/19/17,PH,,,,
63208,1/17/17,ID,,,,
63216,4/16/17,SG,,,,
63220,2/12/17,VN,,,,
63225,2/17/17,ID,,,,
63235,4/19/17,MY,,,,
63239,4/6/17,MY,,,,
63242,5/31/17,TW,,,,
63246,3/5/17,SG,,,,
63248,2/27/17,ID,,,,
63252,4/27/17,TH,,,,
63259,5/24/17,ID,,,,
63260,3/23/17,PH,,,,
63270,1/20/17,MY,,,,
63278,4/15/17,TW,,,,
63282,3/13/17,TW,,,,
63287,1/13/17,ID,,,,
63288,3/5/17,TH,,,,
63295,5/24/17,TW,,,,
63304,3/11/17,MY,,,,
63309,4/12/17,PH,,,,
63319,4/3/17,TH,,,,
63324,1/17/17,VN,,,,
63332,4/10/17,ID,,,,
63340,1/26/17,TW,,,,
63350,4/18/17,PH,,,,
63353,3/5/17,TW,,,,
63359,4/15/17,TH,,,,
63361,5/18/17,MY,,,,
63364,4/10/17,ID,,,,
63369,4/23/17,SG,,,,
63375,3/29/17,TW,,,,
63378,1/29/17,ID,,,,
63386,1/13/17,PH,,,,
63388,1/23/17,TH,,,,
63394,2/12/17,SG,,,,
63398,1/19/17,SG,,,,
63405,4/16/17,SG,,,,
63409,1/22/17,SG,,,,
63410,1/5/17,PH,,,,
63414,2/28/17,TW,,,,
63418,3/27/17,SG,,,,
63419,3/9/17,PH,,,,
63421,3/23/17,VN,,,,
63425,2/3/17,VN,,,,
63428,1/10/17,VN,,,,
63437,1/28/17,TW,,,,
63443,4/30/17,TH,,,,
63452,3/15/17,SG,,,,
63454,4/22/17,TH,,,,
63456,3/29/17,VN,,,,
63460,4/7/17,PH,,,,
63465,4/19/17,VN,,,,
63466,1/22/17,TH,,,,
63471,3/23/17,SG,,,,
63481,2/4/17,MY,,,,
63485,4/3/17,ID,,,,
63493,5/19/17,SG,,,,
63494,1/22/17,SG,,,,
63497,3/30/17,SG,,,,
63501,3/17/17,SG,,,,
63510,5/9/17,SG,,,,
63516,1/19/17,TW,,,,
63517,1/29/17,PH,,,,
63525,4/20/17,TH,,,,
63533,2/3/17,PH,,,,
63534,1/11/17,TW,,,,
63535,6/1/17,ID,,,,
63543,2/13/17,TW,,,,
63548,1/10/17,PH,,,,
63554,4/20/17,VN,,,,
63564,4/11/17,MY,,,,
63566,3/28/17,TH,,,,
63575,3/15/17,TW,,,,
63580,3/19/17,PH,,,,
63590,1/24/17,MY,,,,
63597,5/7/17,TW,,,,
63601,3/6/17,PH,,,,
63609,2/17/17,PH,,,,
63617,5/6/17,SG,,,,
63625,2/5/17,ID,,,,
63632,3/13/17,SG,,,,
63640,1/31/17,PH,,,,
63650,4/23/17,ID,,,,
63658,5/12/17,VN,,,,
63662,4/3/17,TW,,,,
63665,5/18/17,MY,,,,
63670,1/6/17,ID,,,,
63674,4/9/17,MY,,,,
63675,3/24/17,TH,,,,
63677,1/11/17,MY,,,,
63678,4/16/17,MY,,,,
63683,2/23/17,ID,,,,
63686,3/31/17,PH,,,,
63693,1/22/17,MY,,,,
63696,2/12/17,VN,,,,
63697,4/15/17,VN,,,,
63700,3/26/17,TH,,,,
63709,5/3/17,ID,,,,
63718,2/21/17,MY,,,,
63720,4/4/17,TH,,,,
63723,3/12/17,MY,,,,
63731,5/6/17,PH,,,,
63737,3/1/17,VN,,,,
63741,6/1/17,VN,,,,
63746,5/28/17,TH,,,,
63754,5/24/17,TW,,,,
63764,1/5/17,SG,,,,
63769,2/10/17,VN,,,,
63772,5/15/17,TW,,,,
63775,4/5/17,SG,,,,
63778,3/11/17,TW,,,,
63787,2/10/17,TW,,,,
63791,5/21/17,MY,,,,
63796,2/17/17,TH,,,,
63805,3/24/17,TH,,,,
63811,3/29/17,SG,,,,
63820,3/27/17,TW,,,,
63826,3/18/17,MY,,,,
63832,2/27/17,SG,,,,
63833,5/18/17,MY,,,,
63835,2/28/17,MY,,,,
63843,4/30/17,SG,,,,
63849,4/29/17,TW,,,,
63856,2/5/17,SG,,,,
63861,5/25/17,TH,,,,
63871,5/9/17,TW,,,,
63880,3/27/17,PH,,,,
63890,2/10/17,ID,,,,
63895,2/10/17,PH,,,,
63901,4/22/17,SG,,,,
63904,3/29/17,SG,,,,
63914,3/31/17,ID,,,,
63924,5/26/17,ID,,,,
63925,3/12/17,ID,,,,
63935,5/14/17,SG,,,,
63942,3/13/17,TH,,,,
63943,5/4/17,MY,,,,
63951,4/28/17,ID,,,,
63954,1/28/17,VN,,,,
63955,3/4/17,VN,,,,
63964,4/30/17,MY,,,,
63966,3/14/17,PH,,,,
63967,5/5/17,ID,,,,
63974,4/14/17,ID,,,,
63981,5/31/17,MY,,,,
63990,2/12/17,ID,,,,
63995,5/18/17,ID,,,,
64005,4/10/17,ID,,,,
64011,4/1/17,ID,,,,
64012,5/7/17,PH,,,,
64020,5/22/17,VN,,,,
64023,4/8/17,SG,,,,
64027,5/22/17,TH,,,,
64036,4/28/17,MY,,,,
64037,4/21/17,SG,,,,
64042,4/13/17,MY,,,,
64050,4/6/17,PH,,,,
64059,1/4/17,MY,,,,
64063,1/12/17,TH,,,,
64073,2/8/17,TH,,,,
64082,2/26/17,PH,,,,
64088,2/6/17,ID,,,,
64094,1/22/17,ID,,,,
64100,4/11/17,SG,,,,
64105,5/16/17,VN,,,,
64112,1/1/17,TH,,,,
64118,5/12/17,MY,,,,
64124,4/27/17,MY,,,,
64133,5/14/17,PH,,,,
64136,1/3/17,TH,,,,
64140,1/9/17,TH,,,,
64146,5/28/17,TW,,,,
64155,2/8/17,VN,,,,
64156,2/12/17,TH,,,,
64166,5/17/17,VN,,,,
64167,4/26/17,TH,,,,
64174,3/12/17,PH,,,,
64177,5/30/17,PH,,,,
64180,5/26/17,PH,,,,
64186,1/12/17,SG,,,,
64190,1/31/17,MY,,,,
64194,2/22/17,TW,,,,
64203,1/11/17,ID,,,,
64213,2/5/17,VN,,,,
64219,5/22/17,MY,,,,
64222,2/7/17,MY,,,,
64228,1/1/17,SG,,,,
64229,5/12/17,PH,,,,
64235,3/7/17,MY,,,,
64239,3/4/17,TW,,,,
64245,4/15/17,TW,,,,
64253,1/15/17,MY,,,,
64257,4/10/17,MY,,,,
64263,5/29/17,ID,,,,
64269,2/20/17,SG,,,,
64276,2/12/17,TH,,,,
64283,3/14/17,TW,,,,
64285,3/22/17,SG,,,,
64292,4/9/17,SG,,,,
64298,3/21/17,ID,,,,
64299,1/28/17,VN,,,,
64303,2/21/17,ID,,,,
64312,3/23/17,MY,,,,
64322,2/16/17,TH,,,,
64331,5/16/17,ID,,,,
64333,1/1/17,TH,,,,
64336,5/22/17,VN,,,,
64340,3/3/17,VN,,,,
64342,5/21/17,MY,,,,
64345,5/30/17,TW,,,,
64348,5/22/17,SG,,,,
64354,1/16/17,ID,,,,
64357,5/6/17,ID,,,,
64365,2/22/17,MY,,,,
64369,1/4/17,MY,,,,
64371,4/8/17,MY,,,,
64374,1/21/17,VN,,,,
64382,2/21/17,TH,,,,
64387,5/6/17,MY,,,,
64394,3/1/17,TW,,,,
64397,1/5/17,VN,,,,
64405,1/21/17,PH,,,,
64412,2/1/17,VN,,,,
64415,3/26/17,TW,,,,
64425,3/16/17,SG,,,,
64426,3/27/17,TW,,,,
64432,5/20/17,TW,,,,
64433,1/4/17,VN,,,,
64434,4/9/17,SG,,,,
64437,1/25/17,MY,,,,
64445,1/6/17,TH,,,,
64454,1/6/17,ID,,,,
64461,3/10/17,SG,,,,
64469,1/22/17,SG,,,,
64477,1/13/17,PH,,,,
64486,3/9/17,MY,,,,
64496,5/13/17,ID,,,,
64497,1/8/17,ID,,,,
64501,1/12/17,TH,,,,
64511,5/16/17,TW,,,,
64516,2/1/17,SG,,,,
64518,2/4/17,MY,,,,
64521,3/18/17,MY,,,,
64529,1/6/17,TH,,,,
64539,2/3/17,MY,,,,
64545,3/7/17,TH,,,,
64550,4/14/17,TW,,,,
64551,5/10/17,TW,,,,
64553,1/1/17,TW,,,,
64555,5/29/17,PH,,,,
64562,4/21/17,SG,,,,
64572,4/7/17,ID,,,,
64575,2/26/17,TH,,,,
64582,3/31/17,MY,,,,
64592,1/1/17,TW,,,,
64597,2/28/17,TW,,,,
64604,5/24/17,SG,,,,
64609,1/11/17,VN,,,,
64615,4/11/17,TW,,,,
64616,1/4/17,TW,,,,
64622,1/21/17,ID,,,,
64631,1/7/17,VN,,,,
64634,1/1/17,PH,,,,
64639,5/20/17,ID,,,,
64643,3/17/17,TW,,,,
64652,3/14/17,TW,,,,
64662,2/2/17,SG,,,,
64664,5/2/17,TW,,,,
64666,5/15/17,VN,,,,
64674,1/8/17,SG,,,,
64679,3/6/17,TH,,,,
64680,2/7/17,TW,,,,
64682,2/27/17,SG,,,,
64683,2/22/17,TW,,,,
64692,1/16/17,SG,,,,
64694,4/1/17,MY,,,,
64700,4/25/17,MY,,,,
64703,2/22/17,SG,,,,
64711,3/8/17,VN,,,,
64717,3/18/17,VN,,,,
64725,1/30/17,MY,,,,
64726,1/13/17,TW,,,,
64728,2/19/17,MY,,,,
64737,3/9/17,VN,,,,
64739,5/18/17,SG,,,,
64741,4/24/17,TH,,,,
64749,5/7/17,SG,,,,
64750,3/20/17,ID,,,,
64757,1/25/17,TH,,,,
64764,2/3/17,PH,,,,
64774,4/14/17,TW,,,,
64778,4/20/17,TH,,,,
64781,1/9/17,ID,,,,
64787,4/10/17,VN,,,,
64790,3/17/17,TW,,,,
64798,4/16/17,TW,,,,
64808,4/19/17,ID,,,,
64816,1/17/17,MY,,,,
64823,1/8/17,TH,,,,
64826,5/6/17,SG,,,,
64834,1/9/17,TH,,,,
64839,5/27/17,MY,,,,
64841,2/3/17,TH,,,,
64848,2/9/17,VN,,,,
64858,4/24/17,TH,,,,
64867,5/24/17,MY,,,,
64871,5/22/17,PH,,,,
64877,3/9/17,PH,,,,
64878,2/24/17,TW,,,,
64884,1/18/17,PH,,,,
64885,5/2/17,PH,,,,
64891,5/23/17,ID,,,,
64897,5/20/17,ID,,,,
64901,1/26/17,TH,,,,
64905,3/18/17,MY,,,,
64910,2/12/17,TH,,,,
64911,5/19/17,TH,,,,
64919,2/23/17,ID,,,,
64928,2/1/17,TW,,,,
64933,1/29/17,TH,,,,
64935,2/3/17,SG,,,,
64936,1/1/17,MY,,,,
64944,2/6/17,TW,,,,
64953,5/21/17,VN,,,,
64960,3/23/17,MY,,,,
64962,1/31/17,VN,,,,
64970,4/27/17,ID,,,,
64976,4/16/17,MY,,,,
64977,2/5/17,TH,,,,
64979,5/8/17,TH,,,,
64987,4/12/17,TW,,,,
64989,4/18/17,ID,,,,
64995,4/15/17,VN,,,,
64998,1/30/17,ID,,,,
65001,4/9/17,ID,,,,
65004,5/13/17,MY,,,,
65008,2/24/17,TH,,,,
65018,2/28/17,ID,,,,
65023,1/18/17,TW,,,,
65033,3/23/17,SG,,,,
65038,5/30/17,TH,,,,
65042,3/27/17,MY,,,,
65051,2/12/17,SG,,,,
65054,4/1/17,TW,,,,
65058,3/5/17,MY,,,,
65060,4/4/17,PH,,,,
65065,5/22/17,TW,,,,
65072,1/23/17,VN,,,,
65080,2/11/17,ID,,,,
65083,2/17/17,PH,,,,
65093,5/14/17,SG,,,,
65095,3/13/17,MY,,,,
65102,4/17/17,PH,,,,
65105,1/29/17,ID,,,,
65113,1/12/17,MY,,,,
65117,3/20/17,VN,,,,
65120,1/30/17,VN,,,,
65129,1/25/17,TW,,,,
65136,3/23/17,TH,,,,
65140,2/25/17,SG,,,,
65142,3/10/17,TW,,,,
65143,1/22/17,TH,,,,
65147,4/5/17,TH,,,,
65153,5/27/17,TW,,,,
65158,2/2/17,PH,,,,
65159,2/21/17,TW,,,,
65162,2/19/17,ID,,,,
65163,4/3/17,MY,,,,
65170,2/18/17,ID,,,,
65180,3/9/17,SG,,,,
65189,4/1/17,ID,,,,
65195,1/11/17,VN,,,,
65202,5/30/17,SG,,,,
65210,3/29/17,MY,,,,
65218,2/28/17,ID,,,,
65224,1/20/17,TW,,,,
65233,4/3/17,TW,,,,
65241,3/7/17,SG,,,,
65248,5/29/17,TW,,,,
65249,4/7/17,TH,,,,
65257,3/5/17,TH,,,,
65266,1/17/17,MY,,,,
65274,5/4/17,MY,,,,
65281,1/17/17,PH,,,,
65282,5/7/17,MY,,,,
65284,5/20/17,VN,,,,
65289,4/3/17,TH,,,,
65292,3/20/17,VN,,,,
65300,3/25/17,MY,,,,
65303,3/2/17,TW,,,,
65310,4/27/17,TH,,,,
65314,1/7/17,TH,,,,
65316,2/23/17,TW,,,,
65322,3/9/17,VN,,,,
65327,3/18/17,SG,,,,
65333,1/26/17,TW,,,,
65341,2/19/17,ID,,,,
65350,3/11/17,ID,,,,
65358,2/13/17,MY,,,,
65359,4/4/17,TW,,,,
65367,2/26/17,PH,,,,
65370,4/20/17,MY,,,,
65377,3/11/17,TH,,,,
65383,3/1/17,VN,,,,
65392,3/14/17,MY,,,,
65396,3/10/17,TW,,,,
65400,1/4/17,VN,,,,
65410,5/28/17,VN,,,,
65414,5/23/17,ID,,,,
65423,1/27/17,SG,,,,
65428,3/10/17,SG,,,,
65437,3/10/17,MY,,,,
65444,4/5/17,SG,,,,
65446,5/2/17,TH,,,,
65447,5/22/17,MY,,,,
65451,3/24/17,SG,,,,
65456,4/28/17,VN,,,,
65465,4/15/17,PH,,,,
65470,2/9/17,PH,,,,
65471,2/22/17,PH,,,,
65480,3/3/17,MY,,,,
65483,4/19/17,ID,,,,
65485,2/10/17,PH,,,,
65492,4/30/17,VN,,,,
65494,5/10/17,PH,,,,
65499,5/5/17,VN,,,,
65504,5/29/17,ID,,,,
65510,1/24/17,ID,,,,
65520,1/17/17,VN,,,,
65527,2/7/17,TW,,,,
65536,3/6/17,ID,,,,
65538,1/24/17,TW,,,,
65543,4/14/17,SG,,,,
65550,1/30/17,PH,,,,
65553,5/23/17,MY,,,,
65555,2/8/17,TH,,,,
65565,3/7/17,PH,,,,
65569,4/16/17,PH,,,,
65576,4/6/17,MY,,,,
65577,2/27/17,TH,,,,
65581,3/24/17,ID,,,,
65588,2/6/17,MY,,,,
65590,5/27/17,TH,,,,
65593,4/30/17,SG,,,,
65602,4/5/17,MY,,,,
65604,3/30/17,PH,,,,
65609,1/19/17,MY,,,,
65615,1/28/17,MY,,,,
65620,1/17/17,VN,,,,
65627,2/19/17,MY,,,,
65629,5/26/17,PH,,,,
65631,2/10/17,VN,,,,
65633,5/28/17,SG,,,,
65637,5/2/17,VN,,,,
65645,1/24/17,TW,,,,
65646,3/1/17,MY,,,,
65648,3/13/17,VN,,,,
65650,5/7/17,ID,,,,
65660,3/29/17,VN,,,,
65670,3/26/17,TH,,,,
65671,3/27/17,TH,,,,
65681,1/2/17,TW,,,,
65683,4/11/17,SG,,,,
65690,1/20/17,MY,,,,
65697,1/3/17,VN,,,,
65707,1/22/17,ID,,,,
65709,1/28/17,ID,,,,
65711,5/18/17,MY,,,,
65719,5/16/17,MY,,,,
65720,1/17/17,SG,,,,
65722,1/16/17,PH,,,,
65727,4/30/17,MY,,,,
65732,1/31/17,TH,,,,
65736,1/20/17,PH,,,,
65741,3/28/17,TW,,,,
65744,4/2/17,TH,,,,
65752,2/13/17,SG,,,,
65758,3/20/17,PH,,,,
65760,3/28/17,SG,,,,
65770,1/11/17,TH,,,,
65777,4/13/17,MY,,,,
65787,5/4/17,MY,,,,
65789,1/24/17,ID,,,,
65791,1/28/17,TH,,,,
65793,1/7/17,SG,,,,
65803,3/30/17,TH,,,,
65807,4/25/17,ID,,,,
65808,1/24/17,VN,,,,
65813,1/12/17,SG,,,,
65814,1/5/17,TW,,,,
65817,4/10/17,VN,,,,
65827,1/12/17,TH,,,,
65836,5/13/17,SG,,,,
65845,4/10/17,PH,,,,
65852,5/5/17,VN,,,,
65856,4/24/17,ID,,,,
65859,1/29/17,TH,,,,
65863,5/6/17,TH,,,,
65866,1/24/17,PH,,,,
65873,3/13/17,TW,,,,
65883,3/19/17,SG,,,,
65887,2/10/17,TH,,,,
65892,6/1/17,SG,,,,
65900,1/21/17,PH,,,,
65903,5/22/17,PH,,,,
65910,2/23/17,VN,,,,
65913,1/16/17,TW,,,,
65922,5/22/17,TW,,,,
65928,2/26/17,TH,,,,
65933,4/17/17,TW,,,,
65937,5/18/17,TW,,,,
65939,1/17/17,VN,,,,
65947,2/13/17,SG,,,,
65957,5/24/17,PH,,,,
65963,3/20/17,PH,,,,
