orderid:,userid:,itemid:,gmv:,order_time:,Country ,,,
1183679,43824,4358032,14.0,1/19/17,,,,
1183687,61014,2559494,59.0,5/18/17,,,,
1183696,21715,6312640,57.0,1/12/17,,,,
1183697,40141,8040220,85.0,3/17/17,,,,
1183698,41088,3611539,85.0,5/30/17,,,,
1183701,24901,5462884,20.0,4/2/17,,,,
1183706,69902,7393340,27.0,4/9/17,,,,
1183710,45705,3640279,88.0,2/1/17,,,,
1183718,33964,5541124,29.0,1/31/17,,,,
1183726,32830,7469516,86.0,5/2/17,,,,
1183729,64639,6180611,44.0,1/14/17,,,,
1183738,35476,3484541,60.0,1/12/17,,,,
1183746,53382,9280693,89.0,2/14/17,,,,
1183749,33613,8608741,100.0,1/18/17,,,,
1183758,17414,5210063,58.0,3/10/17,,,,
1183765,45684,1531887,1.0,5/12/17,,,,
1183767,58595,5026375,8.0,3/9/17,,,,
1183775,46898,2625366,5.0,1/25/17,,,,
1183780,45308,8131702,43.0,3/23/17,,,,
1183788,13439,3827261,82.0,5/2/17,,,,
1183792,12765,8629434,35.0,5/2/17,,,,
1183797,27611,7766534,22.0,2/17/17,,,,
1183800,26781,4317534,87.0,5/20/17,,,,
1183803,55163,7798017,55.0,2/27/17,,,,
1183811,69314,5217119,26.0,5/1/17,,,,
1183818,29313,6086881,65.0,2/25/17,,,,
1183822,48632,9019865,88.0,3/13/17,,,,
1183831,55443,4303471,13.0,1/9/17,,,,
1183833,34046,4207336,57.0,1/16/17,,,,
1183843,49776,5597221,24.0,1/16/17,,,,
1183849,33045,4635374,28.0,4/15/17,,,,
1183854,26978,6534821,96.0,1/2/17,,,,
1183860,13021,3188966,6.0,3/14/17,,,,
1183866,17867,6447768,2.0,3/23/17,,,,
1183874,23075,3104574,76.0,2/28/17,,,,
1183879,31387,8021214,12.0,2/13/17,,,,
1183889,50829,8355302,75.0,1/21/17,,,,
1183899,34460,4503673,45.0,3/25/17,,,,
1183909,48641,5693977,18.0,1/8/17,,,,
1183911,35222,2778440,64.0,5/29/17,,,,
1183915,47427,1398286,23.0,3/8/17,,,,
1183922,58495,4232540,54.0,1/27/17,,,,
1183928,21790,1351647,22.0,4/29/17,,,,
1183934,57416,2892214,46.0,1/22/17,,,,
1183942,29970,1510177,12.0,4/15/17,,,,
1183951,12351,4369918,64.0,2/27/17,,,,
1183954,58624,2300289,1.0,4/21/17,,,,
1183955,13976,1672021,66.0,3/27/17,,,,
1183959,29948,7974941,54.0,1/25/17,,,,
1183964,70184,7409241,78.0,4/13/17,,,,
1183972,44498,9289285,95.0,1/10/17,,,,
1183974,33687,3304722,96.0,4/10/17,,,,
1183983,16745,8624828,64.0,5/16/17,,,,
1183993,41188,4053394,27.0,4/18/17,,,,
1183996,54880,4794463,96.0,5/18/17,,,,
1183998,55318,2877550,71.0,2/8/17,,,,
1184003,25883,7606200,76.0,4/2/17,,,,
1184008,20304,7570860,68.0,5/2/17,,,,
1184012,13288,9002240,90.0,5/31/17,,,,
1184022,62987,3977575,69.0,2/11/17,,,,
1184031,65852,6218878,51.0,1/10/17,,,,
1184040,19439,3654915,42.0,3/9/17,,,,
1184049,48071,3274100,69.0,4/2/17,,,,
1184051,51132,1888009,62.0,1/16/17,,,,
1184058,24144,1328394,99.0,3/9/17,,,,
1184063,11925,4777667,26.0,3/2/17,,,,
1184069,20322,8450366,95.0,2/27/17,,,,
1184077,50092,5343488,39.0,5/18/17,,,,
1184079,36951,3779794,87.0,3/3/17,,,,
1184085,18812,8665658,29.0,5/7/17,,,,
1184087,15158,2744814,10.0,3/8/17,,,,
1184091,11618,5632818,61.0,1/2/17,,,,
1184092,66800,6715045,52.0,5/5/17,,,,
1184099,29002,4157506,91.0,1/2/17,,,,
1184107,30901,8803507,17.0,3/9/17,,,,
1184110,37211,5315024,9.0,3/12/17,,,,
1184120,13615,2812492,79.0,3/16/17,,,,
1184122,62322,2203096,51.0,2/13/17,,,,
1184125,18185,3435305,40.0,4/15/17,,,,
1184132,31467,5379765,51.0,4/1/17,,,,
1184135,45941,4174509,61.0,4/30/17,,,,
1184142,59594,8278907,81.0,1/6/17,,,,
1184151,58626,8556085,46.0,3/1/17,,,,
1184154,20002,4557396,4.0,2/16/17,,,,
1184155,45998,4103369,9.0,3/20/17,,,,
1184160,17117,6609922,78.0,5/15/17,,,,
1184161,51153,2113445,26.0,4/29/17,,,,
1184167,37307,8218899,84.0,2/14/17,,,,
1184170,64213,4109171,71.0,1/17/17,,,,
1184175,69291,4174275,75.0,4/29/17,,,,
1184185,30696,6908162,41.0,2/8/17,,,,
1184193,59873,1790499,14.0,1/10/17,,,,
1184196,51057,8671979,48.0,5/28/17,,,,
1184200,23563,4169752,32.0,5/25/17,,,,
1184208,51905,8832780,23.0,3/10/17,,,,
1184217,65333,2635071,22.0,2/13/17,,,,
1184221,61062,1407135,74.0,1/14/17,,,,
1184231,63677,2213603,37.0,1/24/17,,,,
1184241,21710,3260351,82.0,2/28/17,,,,
1184248,16786,6406204,13.0,3/26/17,,,,
1184257,18786,4233334,9.0,2/20/17,,,,
1184258,62466,5137161,96.0,3/16/17,,,,
1184263,24188,7559184,97.0,4/18/17,,,,
1184271,17088,4404000,99.0,5/25/17,,,,
1184274,49488,1591205,14.0,4/6/17,,,,
1184281,63466,3000053,74.0,3/29/17,,,,
1184289,19496,3492145,76.0,3/18/17,,,,
1184290,49148,3906131,15.0,4/20/17,,,,
1184300,59166,2296072,24.0,4/26/17,,,,
1184307,51591,5693665,22.0,2/17/17,,,,
1184316,43449,2599763,51.0,3/3/17,,,,
1184323,55127,7904844,66.0,1/5/17,,,,
1184327,53738,6638438,88.0,1/26/17,,,,
1184328,45675,9111676,11.0,3/11/17,,,,
1184329,16642,8179670,88.0,2/7/17,,,,
1184334,33053,2505564,69.0,1/18/17,,,,
1184339,13843,8440782,24.0,1/9/17,,,,
1184343,25920,8642223,73.0,4/22/17,,,,
1184350,53584,3740131,86.0,4/6/17,,,,
1184353,67337,7334610,81.0,5/15/17,,,,
1184362,58960,3709888,87.0,2/4/17,,,,
1184372,62483,8593642,41.0,1/19/17,,,,
1184375,42263,5376965,27.0,4/30/17,,,,
1184385,48837,6674363,34.0,3/18/17,,,,
1184395,59893,5796771,91.0,2/1/17,,,,
1184402,22053,9063357,78.0,3/12/17,,,,
1184403,60697,2339286,88.0,4/24/17,,,,
1184406,30553,3302786,20.0,5/3/17,,,,
1184416,66476,2844155,69.0,2/3/17,,,,
1184419,38824,4523031,7.0,1/13/17,,,,
1184425,50241,7193989,49.0,3/22/17,,,,
1184432,37110,2901706,51.0,3/7/17,,,,
1184438,36633,7347968,23.0,4/7/17,,,,
1184441,41948,5960292,100.0,1/16/17,,,,
1184451,53748,6721117,30.0,1/20/17,,,,
1184461,12506,5369851,85.0,5/21/17,,,,
1184470,31633,5830349,1.0,3/29/17,,,,
1184474,24745,1706583,8.0,5/14/17,,,,
1184477,23077,8224999,83.0,3/24/17,,,,
1184483,70271,1906982,93.0,4/3/17,,,,
1184492,28722,8054578,47.0,5/20/17,,,,
1184498,39723,4902016,76.0,4/14/17,,,,
1184502,17415,9107068,30.0,5/26/17,,,,
1184506,55753,3586214,7.0,1/9/17,,,,
1184516,69816,3482635,68.0,3/30/17,,,,
1184521,43468,5033546,57.0,3/4/17,,,,
1184524,19666,3689432,15.0,5/10/17,,,,
1184533,34098,5070177,24.0,3/15/17,,,,
1184539,15641,6189141,19.0,4/6/17,,,,
1184542,38567,5371790,87.0,1/20/17,,,,
1184545,20661,2691503,29.0,2/22/17,,,,
1184554,14110,2874344,57.0,5/15/17,,,,
1184556,55261,1574982,80.0,5/11/17,,,,
1184560,44720,2840584,85.0,3/6/17,,,,
1184563,70059,2531852,70.0,3/3/17,,,,
1184573,45495,7286474,74.0,5/5/17,,,,
1184581,51132,6626456,88.0,4/29/17,,,,
1184584,69054,4864624,70.0,2/17/17,,,,
1184590,44625,1444893,67.0,3/17/17,,,,
1184592,58852,9238735,18.0,5/21/17,,,,
1184602,67045,8503360,65.0,4/23/17,,,,
1184606,25701,4730448,32.0,4/8/17,,,,
1184610,33298,4865269,26.0,4/27/17,,,,
1184614,53459,8027162,56.0,2/2/17,,,,
1184623,31462,7311338,68.0,5/30/17,,,,
1184633,20264,7814027,35.0,1/6/17,,,,
1184640,44720,2139881,99.0,3/3/17,,,,
1184646,33761,3933495,27.0,2/16/17,,,,
1184650,65153,8758171,38.0,4/23/17,,,,
1184651,34409,4844083,48.0,4/2/17,,,,
1184654,34380,5004756,3.0,3/1/17,,,,
1184663,44852,6293471,61.0,4/3/17,,,,
1184665,67395,8791820,57.0,5/6/17,,,,
1184674,49060,3290978,76.0,1/4/17,,,,
1184682,44359,4125015,92.0,3/10/17,,,,
1184685,46960,5025220,13.0,1/13/17,,,,
1184693,48995,3919706,88.0,5/4/17,,,,
1184696,45063,7467687,45.0,3/5/17,,,,
1184704,66956,9293797,100.0,4/24/17,,,,
1184707,26604,2027587,56.0,4/22/17,,,,
1184714,22354,3937333,46.0,2/19/17,,,,
1184722,39842,5082341,46.0,2/16/17,,,,
1184728,18690,3873437,71.0,1/4/17,,,,
1184731,66313,8450576,3.0,2/11/17,,,,
1184739,44572,1304515,20.0,4/18/17,,,,
1184748,32633,5262405,78.0,2/15/17,,,,
1184749,57995,7394222,72.0,1/2/17,,,,
1184759,62555,6984110,71.0,2/26/17,,,,
1184760,51302,1588723,14.0,3/8/17,,,,
1184764,23655,3143979,93.0,2/19/17,,,,
1184770,44938,2023954,92.0,5/14/17,,,,
1184779,51531,6795238,86.0,2/18/17,,,,
1184788,27351,3431061,95.0,5/26/17,,,,
1184792,14188,6423934,74.0,4/7/17,,,,
1184794,55363,4291839,80.0,5/24/17,,,,
1184796,45766,4764769,87.0,4/11/17,,,,
1184799,13567,8129705,58.0,5/31/17,,,,
1184806,24584,6267986,56.0,1/21/17,,,,
1184812,59211,8405778,48.0,2/12/17,,,,
1184815,26377,2637032,90.0,1/18/17,,,,
1184824,46735,1891366,89.0,5/22/17,,,,
1184828,18172,3042461,99.0,4/26/17,,,,
1184829,69894,8603878,45.0,4/22/17,,,,
1184834,36548,9102362,79.0,3/16/17,,,,
1184842,45595,6531939,45.0,2/18/17,,,,
1184845,40045,1433864,36.0,4/10/17,,,,
1184853,48343,7609744,11.0,4/3/17,,,,
1184856,54265,6935996,44.0,1/3/17,,,,
1184864,44754,2708414,9.0,4/2/17,,,,
1184869,40727,1390671,95.0,5/13/17,,,,
1184870,33105,2989271,31.0,2/7/17,,,,
1184875,67741,4855952,2.0,4/15/17,,,,
1184881,21762,8816245,81.0,1/15/17,,,,
1184884,25295,2153149,8.0,2/23/17,,,,
1184887,50072,7603149,97.0,3/19/17,,,,
1184897,27580,2489390,6.0,2/5/17,,,,
1184904,46943,6933110,70.0,2/26/17,,,,
1184910,23385,5084953,86.0,5/2/17,,,,
1184916,34409,7529318,33.0,4/13/17,,,,
1184917,44912,1449204,19.0,2/10/17,,,,
1184923,67374,7103595,49.0,2/16/17,,,,
1184932,66910,4391758,27.0,3/28/17,,,,
1184942,13121,8669007,59.0,3/23/17,,,,
1184943,37017,9309401,12.0,1/17/17,,,,
1184952,33097,4375893,50.0,2/11/17,,,,
1184958,14462,3235244,76.0,1/13/17,,,,
1184963,67345,6113972,57.0,1/28/17,,,,
1184970,48716,9341946,94.0,3/30/17,,,,
1184972,48437,9122517,84.0,5/30/17,,,,
1184975,10477,5004305,34.0,4/5/17,,,,
1184982,63871,3665370,51.0,3/22/17,,,,
1184987,12559,1844286,64.0,5/11/17,,,,
1184994,19100,1634109,63.0,2/11/17,,,,
1185002,46891,9340289,94.0,2/19/17,,,,
1185006,18667,8753227,77.0,1/7/17,,,,
1185010,22360,2573547,31.0,1/12/17,,,,
1185013,54569,3660020,64.0,2/1/17,,,,
1185021,68617,7425852,52.0,1/25/17,,,,
1185027,11925,4441200,99.0,5/10/17,,,,
1185031,32530,4499239,93.0,1/22/17,,,,
1185033,24059,8624276,32.0,2/27/17,,,,
1185035,17250,4864892,12.0,1/16/17,,,,
1185043,68431,8772888,68.0,3/12/17,,,,
1185052,16812,7616331,41.0,4/20/17,,,,
1185057,57456,6060321,42.0,1/2/17,,,,
1185066,26661,3096284,95.0,3/7/17,,,,
1185070,56406,1778047,27.0,4/20/17,,,,
1185079,29530,2419002,99.0,1/31/17,,,,
1185087,62052,8221119,75.0,4/6/17,,,,
1185095,61522,8756034,92.0,4/23/17,,,,
1185101,67481,9323204,74.0,4/25/17,,,,
1185108,53609,4032530,94.0,5/30/17,,,,
1185111,47473,7653561,65.0,5/13/17,,,,
1185115,26014,4581254,89.0,1/23/17,,,,
1185121,62622,2774958,5.0,3/26/17,,,,
1185129,13755,7485900,3.0,5/25/17,,,,
1185138,45069,9295907,49.0,2/2/17,,,,
1185146,49887,5557829,16.0,2/25/17,,,,
1185150,39405,2078290,38.0,3/22/17,,,,
1185157,14059,3279532,94.0,4/7/17,,,,
1185162,21135,7428073,88.0,2/1/17,,,,
1185170,48105,1540034,12.0,5/1/17,,,,
1185171,60008,6855807,21.0,2/7/17,,,,
1185172,58058,3918236,28.0,4/25/17,,,,
1185178,12329,7849865,100.0,2/26/17,,,,
1185186,64167,2822106,1.0,3/1/17,,,,
1185188,32577,8324808,39.0,5/23/17,,,,
1185195,50373,6676995,27.0,3/31/17,,,,
1185200,67302,1551037,90.0,1/27/17,,,,
1185201,21020,8992406,87.0,4/8/17,,,,
1185205,43824,4075841,71.0,4/28/17,,,,
1185209,63625,4227197,70.0,2/1/17,,,,
1185212,26078,1357537,7.0,1/3/17,,,,
1185215,60228,2916862,88.0,2/13/17,,,,
1185221,43441,6844373,12.0,5/5/17,,,,
1185222,43576,7199760,89.0,4/14/17,,,,
1185232,27835,4585386,27.0,2/24/17,,,,
1185242,21985,2185410,83.0,1/21/17,,,,
1185244,25529,7996548,100.0,3/14/17,,,,
1185254,69130,9182398,32.0,3/23/17,,,,
1185261,64615,7471166,77.0,1/30/17,,,,
1185262,37426,3859628,41.0,4/29/17,,,,
1185270,24741,5200563,96.0,5/11/17,,,,
1185274,20504,5035875,14.0,3/27/17,,,,
1185278,24557,5078380,36.0,3/3/17,,,,
1185284,68416,8734249,85.0,5/2/17,,,,
1185286,32820,8381649,81.0,1/5/17,,,,
1185293,35980,6893794,33.0,4/30/17,,,,
1185298,68890,6021626,8.0,3/9/17,,,,
1185305,47899,2205076,19.0,3/18/17,,,,
1185309,63778,4260272,97.0,2/11/17,,,,
1185315,17508,6488355,43.0,5/29/17,,,,
1185319,36625,4605306,87.0,5/11/17,,,,
1185325,66396,4116134,2.0,4/17/17,,,,
1185333,17664,8107316,96.0,1/8/17,,,,
1185341,64180,2340962,22.0,2/11/17,,,,
1185343,35160,4996555,10.0,1/12/17,,,,
1185347,26246,5084710,83.0,4/15/17,,,,
1185355,41314,4309627,45.0,3/30/17,,,,
1185359,37752,6157507,71.0,5/2/17,,,,
1185360,48847,7909326,13.0,1/28/17,,,,
1185369,55947,3683036,86.0,2/7/17,,,,
1185376,37450,8294851,13.0,1/29/17,,,,
1185384,63155,6678065,44.0,5/27/17,,,,
1185389,13818,5297824,38.0,2/25/17,,,,
1185394,63319,3159689,74.0,4/11/17,,,,
1185401,40374,6355847,56.0,3/26/17,,,,
1185407,59225,6743376,14.0,2/18/17,,,,
1185408,68744,3045671,91.0,4/12/17,,,,
1185414,31106,3756488,92.0,5/20/17,,,,
1185421,46974,7944611,100.0,3/19/17,,,,
1185422,55812,3198080,50.0,5/15/17,,,,
1185427,39121,8416231,2.0,4/18/17,,,,
1185434,62509,6288444,100.0,3/7/17,,,,
1185442,25156,2974301,50.0,1/6/17,,,,
1185451,50335,3092896,29.0,1/25/17,,,,
1185459,48994,3230178,44.0,4/30/17,,,,
1185462,42850,6175706,11.0,4/6/17,,,,
1185471,39740,2718762,85.0,2/17/17,,,,
1185480,46960,1698765,25.0,5/13/17,,,,
1185483,39672,4901488,26.0,1/8/17,,,,
1185490,51467,8905574,12.0,3/22/17,,,,
1185500,62318,1311157,66.0,5/14/17,,,,
1185503,62318,4299365,55.0,4/28/17,,,,
1185507,57387,6813721,86.0,4/20/17,,,,
1185514,17117,8675860,82.0,5/22/17,,,,
1185517,40363,3514613,13.0,3/9/17,,,,
1185521,33477,9084303,22.0,2/5/17,,,,
1185524,17480,3071347,4.0,4/11/17,,,,
1185526,30248,7220037,48.0,2/14/17,,,,
1185534,31925,6220106,95.0,5/25/17,,,,
1185535,12011,1502702,100.0,4/2/17,,,,
1185536,64816,3805663,89.0,3/16/17,,,,
1185541,62363,9018986,44.0,1/16/17,,,,
1185547,68216,1889608,51.0,1/27/17,,,,
1185557,27462,8627982,20.0,1/27/17,,,,
1185559,23474,1650350,96.0,2/17/17,,,,
1185568,51881,3690950,32.0,2/2/17,,,,
1185572,34994,8765542,84.0,2/8/17,,,,
1185577,45834,3853505,34.0,2/4/17,,,,
1185587,58264,3243733,50.0,1/16/17,,,,
1185596,49256,8076618,10.0,5/8/17,,,,
1185606,30435,3549046,4.0,4/20/17,,,,
1185611,17628,1517058,97.0,4/19/17,,,,
1185615,10764,2163726,14.0,5/31/17,,,,
1185621,69199,4665268,14.0,2/28/17,,,,
1185626,69976,8727031,97.0,3/15/17,,,,
1185635,46883,2892165,97.0,3/3/17,,,,
1185639,54635,1384092,15.0,1/5/17,,,,
1185645,69445,6005089,38.0,3/30/17,,,,
1185651,25323,8226720,44.0,6/1/17,,,,
1185660,12068,6535556,35.0,2/18/17,,,,
1185668,42754,4333174,78.0,3/18/17,,,,
1185671,15576,7790727,77.0,4/14/17,,,,
1185673,59566,3978529,74.0,5/19/17,,,,
1185682,56905,6598118,18.0,4/23/17,,,,
1185692,15482,9125079,17.0,1/4/17,,,,
1185697,43654,8008453,60.0,5/8/17,,,,
1185699,52437,4891085,11.0,4/29/17,,,,
1185709,24959,1628746,4.0,1/7/17,,,,
1185717,16865,6436497,61.0,1/19/17,,,,
1185727,22001,3096642,62.0,1/25/17,,,,
1185734,58665,3255663,80.0,3/18/17,,,,
1185736,47881,7439863,6.0,1/19/17,,,,
1185738,30403,5220429,23.0,5/28/17,,,,
1185740,14462,7505990,75.0,2/12/17,,,,
1185750,56075,1949801,81.0,4/12/17,,,,
1185751,31973,3724085,30.0,4/15/17,,,,
1185756,17349,9262341,85.0,4/19/17,,,,
1185760,60959,2965513,96.0,4/19/17,,,,
1185763,23152,9055786,74.0,2/10/17,,,,
1185770,55991,2527130,46.0,3/8/17,,,,
1185773,28554,6257118,52.0,5/16/17,,,,
1185776,63942,2224747,25.0,5/3/17,,,,
1185777,10545,1447795,49.0,5/24/17,,,,
1185780,37752,8402367,7.0,5/28/17,,,,
1185790,50677,5243837,25.0,1/25/17,,,,
1185798,65660,2125234,3.0,3/3/17,,,,
1185807,52937,3818012,24.0,2/4/17,,,,
1185813,45851,6753091,46.0,3/13/17,,,,
1185819,16606,7717882,93.0,5/22/17,,,,
1185827,16271,2268594,32.0,3/5/17,,,,
1185834,11951,8148952,6.0,3/11/17,,,,
1185841,34123,5494701,37.0,2/2/17,,,,
1185846,69988,8571211,97.0,3/11/17,,,,
1185850,60500,2826274,97.0,4/10/17,,,,
1185857,57220,4984730,20.0,3/1/17,,,,
1185861,28704,1765039,6.0,4/20/17,,,,
1185870,54396,8066919,94.0,2/27/17,,,,
1185876,19753,4962125,40.0,3/14/17,,,,
1185882,31751,5652620,74.0,4/21/17,,,,
1185888,70220,2594316,77.0,2/5/17,,,,
1185896,36310,1990260,59.0,3/17/17,,,,
1185897,23073,3394221,46.0,4/26/17,,,,
1185904,11816,5622749,28.0,1/18/17,,,,
1185908,20461,7294862,11.0,3/18/17,,,,
1185914,12340,4812628,70.0,3/15/17,,,,
1185919,70204,7842202,75.0,2/11/17,,,,
1185923,51017,4858127,10.0,2/19/17,,,,
1185926,35659,8119531,49.0,2/20/17,,,,
1185935,51255,3335221,5.0,1/19/17,,,,
1185943,69008,4480240,60.0,1/6/17,,,,
1185951,60933,9048627,76.0,1/10/17,,,,
1185953,10333,3920272,91.0,4/7/17,,,,
1185957,69181,8895558,40.0,1/16/17,,,,
1185960,24834,9116553,44.0,4/6/17,,,,
1185961,51026,1641182,56.0,4/25/17,,,,
1185968,43143,4012357,55.0,1/22/17,,,,
1185970,43822,8973490,36.0,1/4/17,,,,
1185980,21790,8705712,24.0,5/13/17,,,,
1185987,67626,7667011,67.0,3/3/17,,,,
1185988,18193,5639702,2.0,5/5/17,,,,
1185990,67395,8003400,64.0,2/3/17,,,,
1186000,22084,2874423,46.0,3/21/17,,,,
1186010,17508,4667347,82.0,2/15/17,,,,
1186018,52937,6247185,63.0,1/3/17,,,,
1186023,55897,4346235,41.0,1/12/17,,,,
1186024,59873,6235389,11.0,4/7/17,,,,
1186025,33816,6035310,47.0,4/26/17,,,,
1186028,60780,5096837,38.0,3/27/17,,,,
1186034,53340,5861577,89.0,3/16/17,,,,
1186038,48437,2440267,79.0,1/22/17,,,,
1186040,29416,1763033,12.0,4/11/17,,,,
1186042,45033,4695266,91.0,3/6/17,,,,
1186046,28717,2087411,2.0,4/11/17,,,,
1186056,48811,7826911,81.0,5/27/17,,,,
1186060,36340,5175503,36.0,5/10/17,,,,
1186066,10996,6748787,35.0,4/5/17,,,,
1186073,70000,6466227,86.0,4/1/17,,,,
1186076,34872,2883106,83.0,2/15/17,,,,
1186077,51386,5654865,90.0,2/25/17,,,,
1186082,34489,2894060,64.0,3/2/17,,,,
1186087,16064,3400253,60.0,1/28/17,,,,
1186096,19685,3189705,92.0,2/6/17,,,,
1186101,54002,7015575,59.0,3/7/17,,,,
1186108,52944,3668973,81.0,4/23/17,,,,
1186110,15306,7337648,42.0,5/31/17,,,,
1186116,19620,2599700,9.0,2/12/17,,,,
1186119,25166,3268791,3.0,1/23/17,,,,
1186122,16370,2635243,7.0,2/19/17,,,,
1186130,11550,8151413,30.0,5/13/17,,,,
1186132,56243,1981808,48.0,2/7/17,,,,
1186141,63410,3164109,37.0,1/19/17,,,,
1186146,22683,2621666,100.0,2/22/17,,,,
1186154,61985,2835624,29.0,5/14/17,,,,
1186155,15262,2802994,3.0,4/22/17,,,,
1186158,52619,5685145,98.0,5/16/17,,,,
1186163,55882,2722082,53.0,2/6/17,,,,
1186170,40770,4300355,11.0,4/18/17,,,,
1186172,42325,6956163,44.0,5/7/17,,,,
1186173,69642,9139451,94.0,2/22/17,,,,
1186178,67964,2509879,40.0,2/28/17,,,,
1186184,56406,8279017,53.0,5/29/17,,,,
1186194,11195,5850228,35.0,1/4/17,,,,
1186201,24142,8976746,20.0,2/14/17,,,,
1186208,64634,2755323,52.0,1/14/17,,,,
1186211,43554,3851925,6.0,4/4/17,,,,
1186219,30763,5648887,78.0,2/18/17,,,,
1186223,20670,4497135,38.0,2/20/17,,,,
1186224,50815,5438244,7.0,2/18/17,,,,
1186234,42747,2249869,79.0,3/28/17,,,,
1186243,30648,1367796,77.0,1/2/17,,,,
1186250,36749,4122989,54.0,1/11/17,,,,
1186253,26072,2883007,63.0,4/3/17,,,,
1186256,25586,5151425,28.0,5/2/17,,,,
1186264,55812,3263620,41.0,5/29/17,,,,
1186266,23259,5764428,15.0,2/24/17,,,,
1186276,57250,1483855,2.0,3/5/17,,,,
1186284,47864,5075227,11.0,4/25/17,,,,
1186289,35863,7424346,20.0,3/7/17,,,,
1186293,43809,4787878,85.0,1/30/17,,,,
1186296,17836,8114307,23.0,5/20/17,,,,
1186300,27264,8731315,92.0,5/5/17,,,,
1186305,22054,2323145,58.0,4/26/17,,,,
1186306,35841,9255438,17.0,1/4/17,,,,
1186307,61692,7055945,35.0,2/10/17,,,,
1186308,26021,4232304,59.0,5/16/17,,,,
1186316,35552,8649993,43.0,4/14/17,,,,
1186317,14696,4332864,3.0,4/1/17,,,,
1186321,48122,2446248,84.0,3/10/17,,,,
1186329,58487,4611815,100.0,1/8/17,,,,
1186330,44764,5218839,8.0,4/1/17,,,,
1186332,56335,4136458,96.0,1/26/17,,,,
1186341,13266,6617832,57.0,2/16/17,,,,
1186348,56718,7957522,48.0,3/2/17,,,,
1186354,37814,2970407,42.0,5/19/17,,,,
1186363,35678,5477737,46.0,3/5/17,,,,
1186371,55812,8504520,49.0,2/18/17,,,,
1186376,43383,8612926,62.0,3/9/17,,,,
1186379,52756,8205911,97.0,3/2/17,,,,
1186381,27290,2635626,89.0,4/10/17,,,,
1186388,44578,4015877,79.0,5/29/17,,,,
1186390,62530,1793613,24.0,5/23/17,,,,
1186394,39679,3094725,43.0,5/9/17,,,,
1186402,46362,7582768,96.0,3/5/17,,,,
1186410,37779,3489781,71.0,5/2/17,,,,
1186417,13638,6323865,47.0,1/13/17,,,,
1186422,21453,1547788,2.0,1/1/17,,,,
1186430,55991,2077039,57.0,2/3/17,,,,
1186438,28365,5684798,82.0,1/18/17,,,,
1186440,61537,5293766,50.0,2/22/17,,,,
1186446,62622,9018834,15.0,5/10/17,,,,
1186449,15273,6763370,13.0,4/9/17,,,,
1186454,41725,6467351,18.0,2/27/17,,,,
1186461,30969,9149173,86.0,5/20/17,,,,
1186471,16008,6746222,34.0,4/6/17,,,,
1186477,16693,5525307,57.0,3/31/17,,,,
1186481,33013,3732758,46.0,3/26/17,,,,
1186486,29658,5519303,70.0,1/17/17,,,,
1186496,36296,1964313,68.0,1/27/17,,,,
1186499,38618,9031569,5.0,5/4/17,,,,
1186506,24134,5643155,49.0,4/5/17,,,,
1186509,63925,6446879,33.0,2/5/17,,,,
1186514,21885,6254126,13.0,2/5/17,,,,
1186515,36930,8753540,40.0,2/17/17,,,,
1186517,62151,1878390,12.0,3/16/17,,,,
1186521,54829,2076453,26.0,4/22/17,,,,
1186529,47890,4451594,23.0,1/5/17,,,,
1186531,22939,9173616,61.0,2/25/17,,,,
1186537,49557,8023257,53.0,1/13/17,,,,
1186538,45532,1417645,1.0,4/21/17,,,,
1186543,53563,1653666,66.0,2/17/17,,,,
1186552,15882,4226132,87.0,5/7/17,,,,
1186560,19285,2782195,20.0,1/10/17,,,,
1186568,67337,3460252,9.0,1/21/17,,,,
1186577,17628,1797944,97.0,1/28/17,,,,
1186586,69191,8016455,13.0,5/28/17,,,,
1186592,33822,8548260,22.0,1/17/17,,,,
1186602,24036,7691203,15.0,5/25/17,,,,
1186612,61153,2957491,96.0,3/30/17,,,,
1186614,12040,2157029,87.0,1/27/17,,,,
1186620,61985,8470168,68.0,5/5/17,,,,
1186622,63580,5611193,100.0,2/28/17,,,,
1186627,36508,8576660,88.0,3/17/17,,,,
1186632,21304,7353768,75.0,2/9/17,,,,
1186641,53646,6679519,80.0,4/26/17,,,,
1186643,58513,9215182,89.0,5/21/17,,,,
1186646,39343,4879298,88.0,4/26/17,,,,
1186651,37044,4088110,92.0,1/1/17,,,,
1186654,10347,6423752,30.0,5/22/17,,,,
1186658,53473,5589592,79.0,3/19/17,,,,
1186659,46563,7109457,61.0,2/22/17,,,,
1186664,27998,3562640,92.0,4/21/17,,,,
1186666,40709,4755295,63.0,4/13/17,,,,
1186667,65105,2304923,86.0,5/6/17,,,,
1186673,66111,1821232,91.0,4/24/17,,,,
1186676,15693,2008475,58.0,2/12/17,,,,
1186686,36398,7146975,26.0,1/19/17,,,,
1186693,25894,9102850,30.0,2/27/17,,,,
1186696,19176,9124825,52.0,2/12/17,,,,
1186704,50575,7735074,5.0,4/21/17,,,,
1186706,27917,1622607,31.0,1/29/17,,,,
1186711,63421,6277784,20.0,4/19/17,,,,
1186712,56170,3654550,42.0,2/5/17,,,,
1186714,24063,5145977,23.0,4/20/17,,,,
1186721,14499,3711745,49.0,1/15/17,,,,
1186731,44619,7232729,22.0,5/10/17,,,,
1186733,64340,7054777,10.0,5/30/17,,,,
